"text","hashtags","sentiment","sentiment_label"
"today hungary new law gives extraordinary emergency powers government tackle corona n t clear cut off date ","","0.23484848484848483","positive"
"corona virus extremely serious threat people economy sense government taking threat seriously timely action critical ","","-0.3333333333333333","negative"
"message stays","coronalockdownuk CoronaOutbreak Corona CoronaIreland","0","neutral"
"sport quarantine time","Corona","0","neutral"
"discipline everywhere win war","Grocery Chemist Banks Corona HelpUsToHelpYou","0.8","positive"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake cr kerala flood cr corona crisis cr shame","","-0.04999999999999999","neutral"
"unbelievable chemical sprayed poor people bareilly procedure medical guideline ritual bath videographed cops ","","-0.325","negative"
"spirit needed world ","","0.625","positive"
"everyone nhs corona thank sacrifice everyone nhs pay cut jobs outsourced conditions worsened afterwards thank sacrifice","","0","neutral"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz years old","","0.1","neutral"
"excited corona messes cry long time ","","0.155","positive"
"awaited hazmat suit according govt arrives corona hub r i p healthcare providers","","0.5","positive"
"crucial situation appreciate organizations balochistan amp volunteer forces working aware locals preventions corona virus amp serving camps prospect together win ailment ","","0.125","neutral"
"lest midst corona forget shamelessly slimy characters governing us di","","0","neutral"
"heartiest greetings as facing threat corona lets resolute warriors amp defeat disease staying inside s also day thank frontline warriors doctors amp healthcare workers together overcome crisis ","RajasthanDay","0","neutral"
"less chances older people commit crime released parole government make arrangements release years age corona outbreak","","0","neutral"
"govt many states decided release thousands prisoners parole reduce congestion jails view corona menace elderly people prone infections demand ","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"corona killer mask available ","","0.4","positive"
"choose criticize know members corona virus task force working long hours best american people want succeed grateful leadership ","","0","neutral"
"senior advisor supreme leader iran ali akbar velayati recovered corona virus going back work soon ","","0","neutral"
"hiding corona like","","0","neutral"
"treatment corona virus st need improve immunity power patient ca n t expect modern medicine bt lot immunoboosters ayurveda like chayavanprash highly rich vit c amruta rasayana amp e health dink","","0.2875","positive"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","","0.06818181818181818","neutral"
"earth sure n t done airports coronavirus came quarantine centres ","","0.5","positive"
"corona flow lil mitch","","0","neutral"
"must invest property keep money bank according economic statistics banks get bankrupt see corona virus","","0.35","positive"
"chiwenga isolation came china zanu retards kill us pray god wont make corona","","-0.9","negative"
"crore families population around crores","","0","neutral"
"govt many states decided release thousands prisoners parole reduce congestion jails view corona menace elderly people prone infections demand ","","0.5","positive"
"research shows cum serves antibiotic corona virus making sure get nutted twice day ","","0.5","positive"
"true devotion always remain happy healthy dangerous disease cured true devotion even corona virus cancer sins cut true devotion true worship saint rampalji maharaj","Benefits_Of_Satsang","0.27999999999999997","positive"
"miss universe","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"updated list funding solutions tackle corona virus outbreak initiatives appearing rapidly short deadlines quick check uk","","0","neutral"
"directors sara preparing treat boxes take team working hard icu respiratory units thank","","-0.2916666666666667","negative"
"yogi children lessor god barbarism yogi government disgusting people need quarantine amp treatment infected","","-1","negative"
"bahraini government launched app uses location data notify youve come proximity active corona case also tracks movement quarantined people detect theyve broken quarantine bahrain youre amazing sweetie","","0","neutral"
"presently serving corp member state say corona virus visits state doubt controlled masses oblivious happening everyone moving confidently govt doin nothing","katsina","0.25","positive"
"dear upites lucky survived two mega disasters last months st caa nrc drama riots corona virus lucky cz u cm like yogi ","","0.21666666666666667","positive"
" alcohol another major contributor india s death toll deaths per year yet public conscience quite laughable compared corona panic disparity ","","-0.109375","neutral"
" kill coronavirus infection may may disinfect skin washing hands soap demeaning humans public health devoid ethics ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"nigerian identified bassey offiong died coronavirus united states saturday march year old student western michigan university detroit ","","0","neutral"
"sick guy travelled way kerala afghanistan attack gurdwara kill sikhs kabul time entire world meltdown mode fighting common enemy corona exactly wrong psychos ","","-0.7142857142857143","negative"
"poland ruling nationalist party using corona crisis undermine rule law polish constitution europe stay silent dangerous attack democracy solidarity everyone poland standing ","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"deeper study needed understand islamic clerics imported jamaat countries like thailand indonesia kyrgyzstan language preach tamizh muslims ","","0","neutral"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
"doctor told thats way highly objectionable","","0.16","positive"
"whats easiest way raise money corona virus last time hard manage people donated go fund wont allow offer nudes exchange im trying figure run new campaign send help suggestions","","-0.14583333333333334","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"days counting free u see hear foreign local press even u reading care abt negative news ","SierraLeone Corona","0.09166666666666667","neutral"
"_om_tomar agreed today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz years old","","0.1","neutral"
"year old arthritis patient stuck inside fake charges get keeping jail happy mother going war corona even read post dear brother ","","-0.2","negative"
"renowned charity saylani welfare trust receives international donations denies food hindu christian labourers pakistans karachi says food muslims even corona discrimination minorities continues pakistan ","","0","neutral"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","","-0.30000000000000004","negative"
"due corona virus attack india sant shri asharamji bapu yrs old corona infection highest among aged people yrs ","ReleaseAsharamjiBapuOnParole","0.09375","neutral"
"facts overlooked sant shri asharamji bapu case call details girl speaking someone time said incident fir register torn fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","","0","neutral"
"bet anti vaxxers real quiet corona vaccine comes","","0","neutral"
"much celebrities get paid fake say got corona ","","-0.15","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"corona virus k ng racist grandparents think liberal hoax","","0","neutral"
"course focusing instrumentalization pointless view morally justified policy needs corona boost pass bad bad good good mean beware bad guys taking advantage caos ethics ","","-0.10781249999999994","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
"sir agreed due corona case n t proof amp totally fake case","ReleaseAsharamjiBapuOnParole","-0.3125","negative"
"lets appreciate services police amp doctors fight virus plz stay home slow spread virus amp overburden healthcare amp law enforcement systems ","Corona","-0.30000000000000004","negative"
"im ready admit overwhelmed corona virus content","","0.2","positive"
"country people please make una use hand sanitizer avoid crowded areas corona virus real","Covid19Out","0.2","positive"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"hi tried number closed due corona crisis could actually get worse referring number closed ","","-0.145","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"goose bumps rewind world cup india vs paki final joginder sharma bowled last death scooped shot air give india famous win corona warrior haryana cop super duper","","0","neutral"
"indian government decided anyone already prison years released seeing corona virus sant shree asharamji bapu released ","","0","neutral"
"ways corona spread strange single person got infected kanika kapoor people coming contact late mr ragi tested corona positive ","","-0.007142857142857145","neutral"
"coronas first death among doctors professor medical analysis port said","","0.125","neutral"
"classrooms temporary home saurabh sonakshi saurabh aloo sabzi lunch sarvodaya vidyalaya gazipur stories hoping india wins battle corona amp go back schools soon ","","0","neutral"
"dear journalist chemical solution scary except journalists probably failed science class everything chemical including pure water tell us chemical ","","-0.125","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"way forward nationalize economy introduce digital dollar backed real economy introduce universal income s china s world corona scapegoat ","Crypto ai Robots blockchain usa china","0.05","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"th day lockdown come appeal doctors nursing officers aiims we stayed work stay home us together defeat corona ","","0.5","positive"
"educated cm kejriwal forced labourers move delhi corona epidemic sanghi cm yogi welcomed everyone quarantined days avoid spreading rt proud sanghi ","","-0.30000000000000004","negative"
"poi sai abdullash sahib gaddi says modi pm jindgi modi asked amrit isro scientist live like stars universe guru gaddi start punishment modi s life making joke poor family india never happened modi must have corona joke","","-0.08787878787878789","neutral"
"dear sir big fan u sir due corona support decision shop close money survive life dad mom wife son month son year son pls help sir family heart money","","-0.0625","neutral"
"god black people think white virus like people thought aids homosexual diseases ","corona","-0.08333333333333333","neutral"
"corona survivor shreds michigan gov ","","0","neutral"
"inhumanity criminal ","","-0.4","negative"
" time need concerted effort ever socially distance establish new behaviours operate lesser risk post corona world ","","0.22323232323232323","positive"
"updated iran officials lie people die","CoronaVirus","0","neutral"
"imprisoned years despite innocent tv personalities like imam bukhari salman khan tarun tejpal many got bail year old hindu saint released even danger corona high elderly people ","ReleaseAsharamjiBapuOnParole","0.5","positive"
"right cue first coronavirus racism experience going walk bloke yells hard stay away lot taking feel like ive baptised post corona australia ","","0.10218253968253967","neutral"
"owie hope re okay would ironic trying catch corona bottle ","","0.4125","positive"
"decision time corona supply fod hungry urban areas last months total lock day night curfew except medics security enforce very urgent procurement required medical medical eqipments","","0.049206349206349205","neutral"
"world best medevac covid patient germany activates flying icu plane airbus medevac fly corona patients italy hospitals germany plane capacity beds high intensive care patients medical staff ","","0.9","positive"
"dear donkeys family must definition least people makes crore families crore people population india so unless hyper efficiency aditya singh bisht supplying free ration many china youre idiots","","-0.3","negative"
"yrs old saint devoted entire life service hinduism awarded life sentence even denied bail yrs considering age services view corona outbreak ","","0.05","neutral"
"cancel shit man wedding wasnt meant wasnt meant ","","-0.2","negative"
"case sant shri asaram bapu ji fake one proofs found corona outbreak made social distancing mandatory could bapuji kept behind bars situation ","","-0.5","negative"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","","0.705","positive"
"state governments better job preventing spread n t get backing central government s going difficult tn cm written letters seeking funds word central government yet ","Corona","0.5","positive"
"proof need know establishment india s anti modern anti science establishment ","","0.39999999999999997","positive"
"corona made life zero bta lull day starts developing symptoms like fever cough tiredness fatigue rest day treating steam warm water honey gargle sanitizing laptop mobile door handles bed etc ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"low iq media resorting sensationalism create panic chemical solution disinfectant spray measure used widely across world prevent reduce imported cases hope takes action journalist ","","0","neutral"
"prizes guessing n t done airports disinfect brought india","Covid_19","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"quarantine till corona goes","","0","neutral"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake cr kerala flood cr corona crisis cr shame","","-0.04999999999999999","neutral"
"idiot sense lakhs drunkards hospitals get letter doctors spread infection push doctors overwhelmed corona cases deal drunks according fake media commie awesome right mass murderer kejri ","","-0.0028571428571428693","neutral"
"fun fact beginning march end february average number burglaries recorded cheshire police warrington borough council area alone per month ","","0.075","neutral"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"sorry n t mention earlier free corona virus","","-0.033333333333333326","neutral"
"sun tv vidumurai sorry corona kondattam tomorrow morning starring many ","","0.16666666666666666","positive"
"absolutely right sir sant shri asharamji bapu years old corona virus proved dangerous old aged people rajasthan state govt immediately stay quarantine save corona virus","","-0.028571428571428574","neutral"
"people around kanika drinking alcohol","","0","neutral"
"public restrict homes amp pray almighty allah corona pandemic come end world importantly rumors believed announcements orders govt agencies completely followed","","0","neutral"
"shekhar gupta s theprint claims govt may extend lockdown prasar bharati terms fake news","","-0.5","negative"
"eve trump producer texted we media blood hands treated like criminal n t amp like legit candidate n t s happening w corona wh pressers re legit blood wo n t wash ","","-0.4","negative"
"bet anti vaxxers real quiet corona vaccine comes","","0","neutral"
"ok going crazy police defense force give rights away abuse us keep us safe corona ","","-0.04999999999999999","neutral"
"death rate italian region lombardy keeps increasing means people tested positive corona virus died ","","0","neutral"
"chwtiy cm delhi played politics even time amp threw migrants risk throwing delhi amp cm like full control working steadfastedly odds","ArvindKejriwal","0","neutral"
"choose criticize know members corona virus task force working long hours best american people want succeed grateful leadership ","","0","neutral"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"patanjali lot nation n corona pandemic patanjali always took stand helping nation n t ask much money unilever nestle donated answer none ","","0","neutral"
"past two months almost fraud portals related corona virus created across globe cyber criminals mafia organisations","","-0.125","neutral"
"_ corona maybe","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"young rebel star contributes lakhs total contribution cr fight aganist","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"thank still wait purchasing stuff thanks corona m money atm","","0.2","positive"
"small baby teaches protect ourself villian corona bangalore","TV9Kannada","-0.25","negative"
"small baby requesting pm remove corona","TV9Kannada","-0.25","negative"
"prizes guessing n t done airports disinfect brought india","Covid_19","0","neutral"
"inhumanity criminal ","","-0.4","negative"
"couple days distributing litres oil kg sugar kg dal bhiwandi one ca n t afford make sure mere bhiwandi mein koi bhookha na sooye ","FightAgainstHunger Corona","0","neutral"
"morality crisis","","0","neutral"
"shes asking questions shes asking x number deaths corona worth million americans unemployed rising xx deaths things doesnt valid question ","","0.0875","neutral"
"lol corona dont miss end","MindBlockuu HandWashuu","0.8","positive"
" s cure corona ","","0","neutral"
"humanity crippled times nitish kumar playing part making provisions biharis stuck cities ","NitishMustQuit Corona NitishMustQuit","-0.125","neutral"
"meanwhile somewhere china theyre celebrating usa reporting k cases wonder produces collective evil country ","Corona COVID2019","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"_ kenya drop distance bebecool ft stars","corona","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
" corona non jews goyims laugh s nauseating ","COVID","0.15","positive"
"fight corona jeetega india accurate body temprature camera look go aapke body ka temprature ye batayega bus second sparsh body temprature camera","","0.4000000000000001","positive"
"erode corona positives guys stay safe","Valimai","0.5","positive"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake cr kerala flood cr corona crisis cr shame","","-0.04999999999999999","neutral"
"depressing view","","-0.3","negative"
"hollywood everyone voluntary quarantine city locked cant go shopping go dining partying sit home w harry amp archie im taking odds long lasts push amp hes told","","-0.06851851851851853","neutral"
"even pastors waiting corona virus clear continue healing sick ","Day4 lockdown","-0.30714285714285716","negative"
" ve bene rage typing days everyday govt something dehumanizing something even farther well thought public health measure tackle covid india fuck ","","0.15","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"news it think didnt bcs corona","","0","neutral"
"indian government decided anyone already prison years released seeing corona virus sant shree asharamji bapu released ","","0","neutral"
"contributes lakhs total contribution cr fight aganist darling reason","Prabhas CCC CoronaCrisisCharity Prabhas","0","neutral"
" hey guys green colour hope let s hope corona soon happy sankt patricks day los angeles kiss texas patti ","","0.30000000000000004","positive"
"bye bye corona sincerely pm","","0.5","positive"
"bet anti vaxxers real quiet corona vaccine comes","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"note government deemed off licences selling alcohol essential retailers one could easily argue heat burn vaping effective harm reduction products classed essential items ","","0.2583333333333333","positive"
"prizes guessing n t done airports disinfect brought india","Covid_19","0","neutral"
"n t regrets","","0.05","neutral"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","","-0.02023809523809525","neutral"
"corona virus claimed many lives god kept u n ur family alive tell god something","","0.3","positive"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","","-0.30000000000000004","negative"
"foret corona period m talking policies s setting since became president outsider seem selfish good america s putting country first others","","0.15","positive"
"morality crisis","","0","neutral"
"less chances older people commit crime released parole government make arrangements release years age corona outbreak","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"nurses doctors paramedic staff treating virus patients life risk still treating patients deadly disease corona virus must appreciate please kindly drop word prayer health workers world","Corona","0","neutral"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest ","","0","neutral"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","","0","neutral"
"please apply atleast days complete curfew day relieve week able stop corona spreading maharashtra ","","0.3","positive"
"young rebel star donates lakhs total crs","Prabhas CCC corona","0.05","neutral"
"weepy man records bodies placed back refrigerated truck brooklyn president united states tweeting ratings corona virus pressers ","","0","neutral"
"shutdown murree brewery allowing make hand sanitizers help fight corona virus pakistan ","","0","neutral"
"world see new labels numbering years bc corona ad disinfection","Covid_19","0.13636363636363635","neutral"
"facts overlooked sant shri asharamji bapu case call details girl speaking someone time said incident fir register torn fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","","0","neutral"
"spray chemical solution people airlifted foreign countries brought india ","","-0.125","neutral"
"acha hai abhi na dare tho corona ke sakraman se khud bhi marege aur ki jindagi khatrr mein dalege stay home stay safe news channel stop showing negative news could said puducherry family said shows awareness dur corona doesnt trp ","","0.1","neutral"
" what left virus kill morally corrupt nation ","Covid_19 CoronaUpdates","-0.25","negative"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz years old","","0.1","neutral"
"staring account seconds confirm really acc fanacc","","0.19999999999999998","positive"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"drar corona praying parents get virus soon","","0","neutral"
"corona virus continues wreak havoc supreme court directed serving sentences years released even elders released ","","0","neutral"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","","0","neutral"
"swift action listening people e governance model continued beyond corona ","Imagine","0.3","positive"
"inhumanity criminal ","","-0.4","negative"
"men ps kotwali feeding hundreds homeless past days simultaneously try make aware threat ","","-0.25","negative"
"n t regrets","","0.05","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"seems like worthwhile project could emulated elsewhere getting feedback people self isolating home help fine tune responses epidemic ","","0.5","positive"
"ima delete one cus cant see corona virus tiddies","","0","neutral"
"rumour spreading around aguda surulere saying someone tested positive corona virus everyone living fear hope nt true oooo","","0.22727272727272727","positive"
"n t igi airport ","","0","neutral"
"working corona opd today special protective gear provided basins wash hands periodically hope one sneezes face ","","-0.08928571428571429","neutral"
"thats love guys","","0.5","positive"
"corona wow rus ","","0","neutral"
"meanwhile somewhere china theyre celebrating usa reporting k cases wonder produces collective evil country ","Corona COVID2019","0","neutral"
"corona re gon na stay another month america eat shorts c eat shorts c bought another month ooh m crushed c bought one got rest ","","0","neutral"
"_warehouse criminals getting parole jail since years due corona concern innocent sant still jail since years even years old s high time","ReleaseAsharamjiBapuOnParole","0.1335714285714286","neutral"
"dangerous pr team kuch sharam hai ki nhi bhssdk nepal earthquake cr kerala flood cr corona crisis cr shame","","-0.04999999999999999","neutral"
"bought uv sanitizer gift amp love proceeds go corona relief funds via","","0.625","positive"
"one de time finish corona gone oo today","","0","neutral"
"magssi balochistan outside secondly never shikaar fish markhors ibex uryaal thirdly jhal magssi tour naseerabad division tour see corona preparations visit districts ","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"corona shit needs chill m tryna thrown wall choked rn","","-0.2","negative"
"top corona subjected makeshift outdoor hospital documented anemic sitting cold painful take outwear get outdoor x ray healthcare system ","","-0.04999999999999999","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"begun ","","0","neutral"
"right cue first coronavirus racism experience going walk bloke yells hard stay away lot taking feel like ive baptised post corona australia ","","0.10218253968253967","neutral"
"thousands infected n t plan around corona virus carriers symptomatic s logical anyone knows pass virus always wash clothes wash hands take shoes may step someones spit sneeze ","","-0.125","neutral"
"indian government decided anyone already prison years released seeing corona virus sant shree asharamji bapu released ","","0","neutral"
"abuti n t soldiers side amabutho insizwa zangempela anyways re welcome side","","0.8","positive"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run shifts shift pm shift pm shift days followed days break docs nurses provided accommodation","Corona","0","neutral"
"psa hi s almost april st aka april fools day please reminded using tested positive covid coronavirus corona good prank considerate use prank joke thank ","","0.22727272727272727","positive"
"everyday govt comes new ways dehumanise poor marginalised shame ","","-0.1878787878787879","negative"
"thats brilliant fifty ","IndiaFightsCorona","1","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"sir today whole world accepted staying quarantine way safeguard corona virus virus proved fatal old aged people need time bcoz years old","ReleaseAsharamjiBapuOnParole","0.06000000000000001","neutral"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","","-0.02023809523809525","neutral"
"real sessions till corona outbreak stay safe send tribute apply call amp cam sessions","MistressGarima","0.2","positive"
"way find ceo corona virus","","0","neutral"
"real threat g corona explains globe shut economies locked us thoughts mind blowing china twitched g million cell phones register longer use everything makes sense ","","0.022222222222222213","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"_ elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji enough evidences prove framed fake case conspiracy ","","0","neutral"
"serious note grace health healing miracles success amp prosperity r gods gifts u m certain s started ll stop till completes corona pandemic n t strong enough stop god n t give god cause wo n t give u ","","0.18898809523809526","positive"
"rt think communism root corona ","WorldFightsCorona","0","neutral"
"compare thermal screening indian airports dignity reserved rich ","","0.375","positive"
"good morning name dominic vincent reside arigbajo ewekoro ogun state m experiencing symptoms corona virus last two days started sore throat cough two days ago sneezing started last night ","","0.7","positive"
"sick guy travelled way kerala afghanistan attack gurdwara kill sikhs kabul time entire world meltdown mode fighting common enemy corona exactly wrong psychos ","","-0.7142857142857143","negative"
"keep save south african let us unite prevent corona virus god father stop killer name father amen","","0","neutral"
"india tackled corona virus","","0","neutral"
"sir good announcement many state government decided release prisoners seeing terrible disease like corona release sant shri asharamji bapu parole ","","0.705","positive"
"_bies donated hatred fake requested people spit spread corona sir both prathviraj jaichand took birth difference for fought both died one martyr gaddaar","","-0.3125","negative"
"theres corona dont guy","StayAtHome","0","neutral"
"yes joke around bout corona shit lot honestly singaporeans understand concept social distancing small country turns creates high population density makes easier virus spread","","0.04904761904761904","neutral"
"love country ","","0.5","positive"
"good god panicked though pic roberto hes one person guaranteed catch corona","","0.875","positive"
"please help family serious need keeping apartment lost everything corona single father need help essentials","Coronavirustruth StayHome striictsnotis","-0.20238095238095238","negative"
"full corona world panadol","","0.35","positive"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
"morality crisis","","0","neutral"
"young rebel star contributes lakhs towards tfi s help poor film workers grand total contribution towards relief efforts cr hatsoff ","Prabhas CCC CoronaCrisisCharity","-0.15000000000000002","negative"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","","0","neutral"
"russian health ministry three promising russian anti corona vaccines way light get news real time ","","0.15000000000000002","positive"
"bye bye corona sincerely pm","","0.5","positive"
"ways corona spread strange single person got infected kanika kapoor people coming contact late mr ragi tested corona positive ","","-0.007142857142857145","neutral"
"dear ji amp ji corona situation control let s create massive small scale industries amp bihar reduce india s dependence china amp reduce states dependence states owe bottom pyramid workforce ","","-0.125","neutral"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"whopping crore donation leads among highest individual donation south stands first fight cr cm relief rund lac cm relief rund lac crisis charity lac","Prabhas Tollywood","0","neutral"
"protect youself corona take precautions stay home stay safe","21lockdown safehome crisconitservices","0.5","positive"
"god telling something partner ","","0","neutral"
"next chance vaccine available near future also may check people door door go away completely impossible china hope ","AskZee Lockdown21 Corona CoronaVirus CoronaFree Wuhan IndiaFightsCorona","-0.033333333333333326","neutral"
"satsangs true satguru tell us god eradicates even worst diseases even epidemic like corona watch sadhna tv nights pm","पूर्णगुरु_का_अनमोल_सत्संग Benefits_Of_Satsang","0.35","positive"
"declared worldwide medical institutions corona virus fatal persons years suferring diabetes heart problems prisoners years still withheld free immediately ","","0","neutral"
"random corona vations air pollution single car palpable s one road motorway noise way louder realize life short s really easy tell hero s bastards stop giving bastards money ","","-0.023015873015873007","neutral"
"mnc s firing thier employees india due corona breakdown navitas australian mnc also registered india navitas india firing thier employees india respected sir please take immediate action","","-0.008333333333333331","neutral"
"spray returning vips nris corporate executives airports like ok migrant labour remember coronavirus brought india poor international travellers spread didnt self isolate quarantine ","","0.25","positive"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"one stupidist stupidist things pre corona age idea white people racist white people would stupid enough believe","","0","neutral"
"sure public health logic play free individuals virus even potentially infected b usually done disinfect surfaces dead bodies c importantly response need devoid humanity dignity ","","-0.15","neutral"
"crisis officials slow spread virus helping slowing spread infection maintaining","COVID19 SocialDistancing StayAtHome CoronavirusLockdown covid19india corona coronaindia StayAtHomeStaySafe StayAtHomeSaveLives","-0.2277777777777778","negative"
"damn s minute miss corona","","0","neutral"
"omg ","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
"coronavirus ohmy im afraid","","-0.6","negative"
"n t corona would good time get lot people watching league","","0.7","positive"
"know april fools day wednesday could please refrain corona virus pranks misinformation likes","","0","neutral"
"earth sure n t done airports coronavirus came quarantine centres ","","0.5","positive"
"definitely well corona virus ca n t stop tje good job ","","0.35","positive"
"bye bye corona sincerely pm","","0.5","positive"
"walking miles without food wont kill police ","UPPolice YogiAdityanath migrantlabourers","0","neutral"
"morality crisis","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"fyi corona update ","","0","neutral"
"elderly people vulnerable corona many jails decided release prisoners amidst outbreak sant shri asaram bapu ji enough evidences prove framed fake case conspiracy ","","0.16666666666666666","positive"
"corona exposing everything weak public infrastructure poor leadership selfishness people stupid religious leaders systemic poverty everyones underwear outside ","","-0.315","negative"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
"barbaric amid chinese virus outbreak hindus denied food supplies karachi pakistan food basic thing survive action pak eliminate minorities corona pandemic allah watching","","0","neutral"
"spraying migrant labourers disinfectants animals spray disinfectant passengers airlifted various countries fucking morality","","0","neutral"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","","-0.30000000000000004","negative"
"magssi balochistan outside secondly never shikaar fish markhors ibex uryaal thirdly jhal magssi tour naseerabad division tour see corona preparations visit districts ","","0","neutral"
